date,crypto,forecast_price,model
450,ETH,2626.192186534804,ARIMA
451,ETH,2626.192186534804,ARIMA
452,ETH,2626.192186534804,ARIMA
453,ETH,2626.192186534804,ARIMA
454,ETH,2626.192186534804,ARIMA
455,ETH,2626.192186534804,ARIMA
456,ETH,2626.192186534804,ARIMA
457,ETH,2626.192186534804,ARIMA
458,ETH,2626.192186534804,ARIMA
429,LTC,103.87858640031146,ARIMA
430,LTC,103.39866058655254,ARIMA
431,LTC,103.76249623589337,ARIMA
432,LTC,103.48666948114048,ARIMA
433,LTC,103.69577597957004,ARIMA
434,LTC,103.53725064824513,ARIMA
435,LTC,103.65742998681378,ARIMA
436,LTC,103.56632105615843,ARIMA
437,LTC,103.63539147495109,ARIMA
438,LTC,103.58302863062971,ARIMA
439,LTC,103.62272532732494,ARIMA
440,LTC,103.59263093980768,ARIMA
441,LTC,103.61544573890777,ARIMA
442,LTC,103.5981496547898,ARIMA
443,LTC,103.61126195634913,ARIMA
444,LTC,103.6013214142582,ARIMA
445,LTC,103.60885741978814,ARIMA
446,LTC,103.6031443129145,ARIMA
447,LTC,103.6074754655417,ARIMA
448,LTC,103.60419198362983,ARIMA
449,LTC,103.60668121788073,ARIMA
450,LTC,103.6047941092192,ARIMA
451,LTC,103.60622474159103,ARIMA
452,LTC,103.60514016759427,ARIMA
453,LTC,103.60596239193198,ARIMA
454,LTC,103.60533905699721,ARIMA
455,LTC,103.60581161226357,ARIMA
456,LTC,103.60545336428595,ARIMA
457,LTC,103.60572495498147,ARIMA
458,LTC,103.60551905987387,ARIMA
429,SOL,84.82309646297738,ARIMA
430,SOL,84.9116493938198,ARIMA
431,SOL,84.89677636502499,ARIMA
432,SOL,84.89927438494851,ARIMA
433,SOL,84.8988548265906,ARIMA
434,SOL,84.89892529408928,ARIMA
435,SOL,84.89891345862402,ARIMA
436,SOL,84.89891544646581,ARIMA
437,SOL,84.89891511259512,ARIMA
438,SOL,84.89891516867083,ARIMA
439,SOL,84.89891515925255,ARIMA
440,SOL,84.8989151608344,ARIMA
441,SOL,84.89891516056872,ARIMA
442,SOL,84.89891516061334,ARIMA
443,SOL,84.89891516060585,ARIMA
444,SOL,84.89891516060712,ARIMA
445,SOL,84.8989151606069,ARIMA
446,SOL,84.89891516060693,ARIMA
447,SOL,84.89891516060693,ARIMA
448,SOL,84.89891516060693,ARIMA
449,SOL,84.89891516060693,ARIMA
450,SOL,84.89891516060693,ARIMA
451,SOL,84.89891516060693,ARIMA
452,SOL,84.89891516060693,ARIMA
453,SOL,84.89891516060693,ARIMA
454,SOL,84.89891516060693,ARIMA
455,SOL,84.89891516060693,ARIMA
456,SOL,84.89891516060693,ARIMA
457,SOL,84.89891516060693,ARIMA
458,SOL,84.89891516060693,ARIMA
429,XRP,0.735996724543979,ARIMA
430,XRP,0.7359462417451764,ARIMA
431,XRP,0.7359485334801834,ARIMA
432,XRP,0.7359484294437697,ARIMA
433,XRP,0.7359484341666436,ARIMA
434,XRP,0.7359484339522423,ARIMA
435,XRP,0.7359484339619753,ARIMA
436,XRP,0.7359484339615334,ARIMA
437,XRP,0.7359484339615535,ARIMA
438,XRP,0.7359484339615526,ARIMA
439,XRP,0.7359484339615526,ARIMA
440,XRP,0.7359484339615526,ARIMA
441,XRP,0.7359484339615526,ARIMA
442,XRP,0.7359484339615526,ARIMA
443,XRP,0.7359484339615526,ARIMA
444,XRP,0.7359484339615526,ARIMA
445,XRP,0.7359484339615526,ARIMA
446,XRP,0.7359484339615526,ARIMA
447,XRP,0.7359484339615526,ARIMA
448,XRP,0.7359484339615526,ARIMA
449,XRP,0.7359484339615526,ARIMA
450,XRP,0.7359484339615526,ARIMA
451,XRP,0.7359484339615526,ARIMA
452,XRP,0.7359484339615526,ARIMA
453,XRP,0.7359484339615526,ARIMA
454,XRP,0.7359484339615526,ARIMA
455,XRP,0.7359484339615526,ARIMA
456,XRP,0.7359484339615526,ARIMA
457,XRP,0.7359484339615526,ARIMA
458,XRP,0.7359484339615526,ARIMA
